"video_shortname","Function_name",execution_count,exec_time_avg
"Test06_City_D05.mp4","calc_RAPIQUE_features",1,9.787500e+01
"Test06_City_D05.mp4","calc_RAPIQUE_features/deep_learning",15,4.145833e-01
"Test06_City_D05.mp4","calc_RAPIQUE_features/temporal NSS",15,1.620833e+00
"Test06_City_D05.mp4","clipValue",45,3.055556e-02
"Test06_City_D05.mp4","convertRGBToHSI",0,NaN
"Test06_City_D05.mp4","convertRGBToLAB",30,3.828125e-01
"Test06_City_D05.mp4","convertRGBToLMS",0,NaN
"Test06_City_D05.mp4","convertRGBToYuv",0,NaN
"Test06_City_D05.mp4","convertYuvToRgb",45,7.256944e-02
"Test06_City_D05.mp4","gauDerivative",150,1.041667e-04
"Test06_City_D05.mp4","loadFileYuv",0,NaN
"Test06_City_D05.mp4","progressbar",1,0
"Test06_City_D05.mp4","rapique_basic_extractor",810,5.279707e-02
"Test06_City_D05.mp4","RAPIQUE_spatial_features",30,1.984375e+00
"Test06_City_D05.mp4","saveFileYuv",0,NaN
"Test06_Talking_head_D09.mp4","calc_RAPIQUE_features",1,9.996875e+01
"Test06_Talking_head_D09.mp4","calc_RAPIQUE_features/deep_learning",15,4.447917e-01
"Test06_Talking_head_D09.mp4","calc_RAPIQUE_features/temporal NSS",15,1.678125e+00
"Test06_Talking_head_D09.mp4","clipValue",45,2.951389e-02
"Test06_Talking_head_D09.mp4","convertRGBToHSI",0,NaN
"Test06_Talking_head_D09.mp4","convertRGBToLAB",30,3.942708e-01
"Test06_Talking_head_D09.mp4","convertRGBToLMS",0,NaN
"Test06_Talking_head_D09.mp4","convertRGBToYuv",0,NaN
"Test06_Talking_head_D09.mp4","convertYuvToRgb",45,7.326389e-02
"Test06_Talking_head_D09.mp4","gauDerivative",150,1.041667e-04
"Test06_Talking_head_D09.mp4","loadFileYuv",0,NaN
"Test06_Talking_head_D09.mp4","progressbar",1,4.687500e-02
"Test06_Talking_head_D09.mp4","rapique_basic_extractor",810,5.225694e-02
"Test06_Talking_head_D09.mp4","RAPIQUE_spatial_features",30,2.023958e+00
"Test06_Talking_head_D09.mp4","saveFileYuv",0,NaN
"Test06_Television_D06.mp4","calc_RAPIQUE_features",1,1.367812e+02
"Test06_Television_D06.mp4","calc_RAPIQUE_features/deep_learning",22,4.019886e-01
"Test06_Television_D06.mp4","calc_RAPIQUE_features/temporal NSS",22,1.434659e+00
"Test06_Television_D06.mp4","clipValue",66,3.125000e-02
"Test06_Television_D06.mp4","convertRGBToHSI",0,NaN
"Test06_Television_D06.mp4","convertRGBToLAB",44,3.863636e-01
"Test06_Television_D06.mp4","convertRGBToLMS",0,NaN
"Test06_Television_D06.mp4","convertRGBToYuv",0,NaN
"Test06_Television_D06.mp4","convertYuvToRgb",66,7.031250e-02
"Test06_Television_D06.mp4","gauDerivative",220,1.420455e-04
"Test06_Television_D06.mp4","loadFileYuv",0,NaN
"Test06_Television_D06.mp4","progressbar",1,1.406250e-01
"Test06_Television_D06.mp4","rapique_basic_extractor",1188,5.017624e-02
"Test06_Television_D06.mp4","RAPIQUE_spatial_features",44,1.952770e+00
"Test06_Television_D06.mp4","saveFileYuv",0,NaN
"Test06_Television_D09.mp4","calc_RAPIQUE_features",1,1.291406e+02
"Test06_Television_D09.mp4","calc_RAPIQUE_features/deep_learning",21,4.315476e-01
"Test06_Television_D09.mp4","calc_RAPIQUE_features/temporal NSS",21,1.520833e+00
"Test06_Television_D09.mp4","clipValue",63,3.025794e-02
"Test06_Television_D09.mp4","convertRGBToHSI",0,NaN
"Test06_Television_D09.mp4","convertRGBToLAB",42,3.709077e-01
"Test06_Television_D09.mp4","convertRGBToLMS",0,NaN
"Test06_Television_D09.mp4","convertRGBToYuv",0,NaN
"Test06_Television_D09.mp4","convertYuvToRgb",63,6.622024e-02
"Test06_Television_D09.mp4","gauDerivative",210,1.488095e-04
"Test06_Television_D09.mp4","loadFileYuv",0,NaN
"Test06_Television_D09.mp4","progressbar",1,1.562500e-02
"Test06_Television_D09.mp4","rapique_basic_extractor",1134,4.877646e-02
"Test06_Television_D09.mp4","RAPIQUE_spatial_features",42,1.867932e+00
